FBpp_ID	Species	muscle_dietM	whole_body_dietM	muscle_dietP	whole_body_dietP
FBpp0200684	Dsec	0.215560201331278	0.288948107596733	0.221204446316078	0.274287244755911
FBpp0200387	Dsec	0.241144043941288	0.27050694815954	0.23264343912401	0.255705568775162
FBpp0200685	Dsec	0.27375643874627	0.24237985589476	0.252075298190532	0.231788407168438
FBpp0200686	Dsec	0	0.426233149312181	0.0254889786841051	0.548277872003714
FBpp0200687	Dsec	0	0	1	0
FBpp0200386	Dsec	0.0339961807131355	0.457128185383581	0.0283191075016434	0.48055652640164
FBpp0200688	Dsec	0.138161700327854	0.36225855180414	0.127785062106692	0.371794685761314
FBpp0200385	Dsec	0.29532787202094	0.212142614126746	0.274251235999593	0.218278277852721
FBpp0200383	Dsec	0.37850571433813	0.153677933105009	0.31192781769857	0.155888534858291
FBpp0200382	Dsec	0	0.593223816568124	0.22924705588926	0.177529127542617
FBpp0200381	Dsec	0.356892454611796	0	0.643107545388204	0
FBpp0200380	Dsec	0.243774302694626	0.264561733507281	0.235288141511304	0.256375822286789
FBpp0200689	Dsec	0.354169894348816	0	0.434163331572528	0.211666774078656
FBpp0200690	Dsec	0.150783571626404	0.3455280512621	0.16934149531682	0.334346881794676
FBpp0200692	Dsec	0.181135423018037	0.316055020764931	0.19980274179388	0.303006814423152
FBpp0200693	Dsec	0.196869897384916	0.297361956196195	0.216803614830342	0.288964531588546
FBpp0200379	Dsec	0.198438597514265	0.313671543651584	0.183809290248461	0.30408056858569
FBpp0200694	Dsec	0.229183451193464	0.264131157620037	0.245041207674425	0.261644183512074
FBpp0200695	Dsec	0.127799837124271	0.397203917526168	0.096216871137866	0.378779374211695
FBpp0200378	Dsec	0.218931888517954	0.278136311416185	0.225759564075269	0.277172235990592
FBpp0200377	Dsec	0.24536733979711	0.25286157163337	0.258292156802267	0.243478931767253
FBpp0200376	Dsec	0.238202745357644	0.269085094276519	0.229303033797349	0.263409126568487
FBpp0200375	Dsec	0.204584516622615	0.304644653291332	0.196876864062937	0.293893966023116
FBpp0200374	Dsec	0.215491127862806	0.299190456993065	0.204947631770375	0.280370783373754
FBpp0200696	Dsec	0.235917795518305	0.273960538070362	0.221158029086181	0.268963637325152
FBpp0200372	Dsec	0.219668502693758	0.266226746851096	0.246348549144499	0.267756201310647
FBpp0200371	Dsec	0.216386621768057	0.285846365804102	0.220592767666287	0.277174244761554
FBpp0200370	Dsec	0	0.639188701441969	0	0.360811298558031
FBpp0200697	Dsec	0	0.39307290319424	0.0295583591649972	0.577368737640763
FBpp0200369	Dsec	0	0.992144702132701	0	0.00785529786729897
FBpp0200368	Dsec	0.207881187593742	0.275053311849309	0.238538548035667	0.278526952521282
FBpp0200367	Dsec	0.210276678529564	0.264436031063729	0.256385842422074	0.268901447984633
FBpp0200366	Dsec	0.172112753631644	0.293355043439869	0.235781841321442	0.298750361607044
FBpp0200698	Dsec	0.0116150001380608	0.481478991858623	0.0103763707418726	0.496529637261444
FBpp0200699	Dsec	0.0294104399033398	0.456934173203669	0.0502928175096674	0.463362569383324
FBpp0200365	Dsec	0.116270586942168	0.375720530274903	0.132715879285963	0.375293003496966
FBpp0200700	Dsec	0.293529130113521	0.116596648934849	0.408960720356316	0.180913500595314
FBpp0200701	Dsec	0.211518568642614	0.285723578603725	0.221348862628096	0.281408990125565
FBpp0200364	Dsec	0.229774851474226	0.286730566300138	0.203819337053959	0.279675245171677
FBpp0200363	Dsec	0.246506549406114	0.244946178792579	0.263181467602294	0.245365804199013
FBpp0200360	Dsec	0.151711604583305	0.428408011152334	0.0862500896358567	0.333630294628504
FBpp0200359	Dsec	0.0143835882910648	0.48278491098111	0.0351553967549621	0.467676103972863
FBpp0200358	Dsec	0	0.512556834012851	0.124891078016856	0.362552087970293
FBpp0200357	Dsec	0.133590484300426	0.324434865078809	0.113111701427623	0.428862949193142
FBpp0200356	Dsec	0.232238688653514	0.268288531257537	0.233106154806843	0.266366625282106
FBpp0200355	Dsec	0.192167759378826	0.305934505161099	0.201545133969106	0.300352601490969
FBpp0200704	Dsec	0.214494466399414	0.283448579857285	0.220208461271569	0.281848492471732
FBpp0200354	Dsec	0.215191876535451	0.282940955340184	0.223168507572936	0.27869866055143
FBpp0200353	Dsec	0.181627144932609	0.31833511365495	0.185027683534016	0.315010057878425
FBpp0200352	Dsec	0.145012272944787	0.357277903287861	0.154255840943215	0.343453982824138
FBpp0200705	Dsec	0.0642931777777218	0.551706766397552	0.0666678546231523	0.317332201201573
FBpp0200351	Dsec	0.28161395474831	0.226797787768586	0.261229304502524	0.230358952980579
FBpp0200706	Dsec	0.0461869212029289	0.460869368046076	0.0653230350670178	0.427620675683977
FBpp0200707	Dsec	0.215723660036688	0.285520670972766	0.214968233271677	0.283787435718869
FBpp0200708	Dsec	0.212715901461288	0.276394281764932	0.227693062427628	0.283196754346151
FBpp0200349	Dsec	0.155794254566758	0.337310960440223	0.166027956794703	0.340866828198317
FBpp0200709	Dsec	0.211530377806099	0.291371009285878	0.211225270541472	0.28587334236655
FBpp0200348	Dsec	0.235094723389101	0.22894824772628	0.284817915487613	0.251139113397006
FBpp0200347	Dsec	0.242333890971795	0.249542023264209	0.252950359230005	0.255173726533991
FBpp0200346	Dsec	0.202124635735618	0.288951413221539	0.222374533562214	0.286549417480629
FBpp0200710	Dsec	0.19294811010002	0.327947702041811	0.191595059578657	0.287509128279513
FBpp0200345	Dsec	0.0312284898439412	0.436806466619979	0.0244247932949809	0.507540250241099
FBpp0200711	Dsec	0.228710251933686	0.273058930149412	0.227554128498396	0.270676689418506
FBpp0200712	Dsec	0.225621894981855	0.267936335937206	0.246544486285005	0.259897282795934
FBpp0200714	Dsec	0.209338909672932	0.295740921817861	0.215415334860102	0.279504833649105
FBpp0200344	Dsec	0	0.416058719399068	0	0.583941280600932
FBpp0200343	Dsec	0	0.47525524119659	0	0.524744758803411
FBpp0200715	Dsec	0.10489584775623	0.4319484790918	0.101540465389605	0.361615207762364
FBpp0200716	Dsec	0.145678261528215	0.36390630763947	0	0.490415430832315
FBpp0200342	Dsec	0.195879577429695	0.305548319095722	0.20177981230272	0.296792291171863
FBpp0200341	Dsec	0.268124412936794	0.246816903303404	0.252165609794337	0.232893073965466
FBpp0200340	Dsec	0.243093259203728	0.264977088719614	0.233398574617242	0.258531077459416
FBpp0200717	Dsec	0.185327607192636	0.309657843924052	0.187716506908654	0.317298041974658
FBpp0200338	Dsec	0.217996119381408	0.281670578043076	0.226901270705661	0.273432031869855
FBpp0200718	Dsec	0.237542378950718	0.263455448606377	0.238020716307596	0.260981456135309
FBpp0200337	Dsec	0.111194316036854	0.401716060241771	0.0905963497323309	0.396493273989044
FBpp0200719	Dsec	0.108444998406263	0.44967221812603	0.110365665625319	0.331517117842388
FBpp0200336	Dsec	0.226259190298667	0.270780924018343	0.23260769838859	0.2703521872944
FBpp0200720	Dsec	0.197993514172577	0.290722133366567	0.217145282965332	0.294139069495525
FBpp0200335	Dsec	0.231455474879421	0.278669905505411	0.219381410133385	0.270493209481782
FBpp0200721	Dsec	0.218853692337181	0.303171093717401	0.190342700070371	0.287632513875048
FBpp0200722	Dsec	0.233378989796086	0.322493928417102	0.192569071936594	0.251558009850218
FBpp0200723	Dsec	0.240853716636218	0.334447259794252	0.177758413003327	0.246940610566203
FBpp0200725	Dsec	0.224237907892741	0.2945601183629	0.20556184541409	0.275640128330269
FBpp0200334	Dsec	0.272309238628346	0.239470215961356	0.259109544034905	0.229111001375392
FBpp0200726	Dsec	0.21016106587666	0.289003883710402	0.202527547256536	0.298307503156402
FBpp0200333	Dsec	0.196804563877046	0.29493646136485	0.214388896680511	0.293870078077593
FBpp0200332	Dsec	0.223299036541391	0.299938581219248	0.243368056430857	0.233394325808504
FBpp0200331	Dsec	0.210039096274812	0.294220776015864	0.207939438346725	0.2878006893626
FBpp0200329	Dsec	0.118529180781153	0.367372655231921	0.159061785346008	0.355036378640918
FBpp0200330	Dsec	0.132247032725075	0.362018813171465	0.158873996925867	0.346860157177593
FBpp0200727	Dsec	0	0.494529259380533	0.00586233795087141	0.499608402668596
FBpp0200327	Dsec	0.2111484743723	0.379162631153097	0	0.409688894474603
FBpp0200326	Dsec	0.397443672531463	0.242648490310599	0	0.359907837157938
FBpp0200325	Dsec	0	0.166974952496312	0	0.833025047503688
FBpp0200324	Dsec	0.347778163308471	0.235040921279969	0.26821154366407	0.148969371747491
FBpp0200967	Dsec	0	0.588292305065967	0	0.411707694934033
FBpp0200728	Dsec	0.0425862415749901	0.475185356944876	0	0.482228401480134
FBpp0200729	Dsec	0.269551511443938	0.228353786448043	0.268421018688304	0.233673683419715
FBpp0200323	Dsec	0.675694200710717	0	0.0858504831874033	0.23845531610188
FBpp0200730	Dsec	0.213778881507669	0.343001638086329	0.212402097420245	0.230817382985758
FBpp0200731	Dsec	0.087659176454621	0.405667054332424	0.0652866526911378	0.441387116521817
FBpp0200732	Dsec	0.0748481868037966	0.755068466962557	0	0.170083346233647
FBpp0200733	Dsec	0.150568692908512	0.519820373767148	0	0.32961093332434
FBpp0200734	Dsec	0	0	0.625763085699599	0.374236914300401
FBpp0200736	Dsec	0.125970254459011	0.72842410393501	0	0.14560564160598
FBpp0200737	Dsec	0.0971378131809065	0.672009633178065	0.13181022936355	0.0990423242774785
FBpp0200738	Dsec	0	0.891429381386342	0	0.108570618613658
FBpp0200739	Dsec	0.257250393289337	0.249118909085315	0.25879839210978	0.234832305515567
FBpp0200322	Dsec	0.20420183264999	0.287603197458363	0.21482698674186	0.293367983149787
FBpp0200321	Dsec	0	0.474174261733054	0	0.525825738266946
FBpp0200740	Dsec	0.159052305363019	0.353525714849158	0.163278619814266	0.324143359973557
FBpp0200741	Dsec	0.175050872229973	0.318517935007862	0.190404188813182	0.316027003948983
FBpp0200320	Dsec	0.229066362036854	0.273977035167761	0.22919910847352	0.267757494321866
FBpp0200319	Dsec	0.245109534845625	0.307487914063412	0.140658307039994	0.306744244050969
FBpp0200742	Dsec	0.261378554082264	0.240707594724705	0.261037992067264	0.236875859125767
FBpp0200318	Dsec	0	0.92455582479786	0	0.0754441752021405
FBpp0200743	Dsec	0	1	0	0
FBpp0200744	Dsec	0.252218735470758	0.244776166608225	0.255476609328544	0.247528488592473
FBpp0200315	Dsec	0	0.500062560422021	0	0.499937439577979
FBpp0200314	Dsec	0.0179985770862499	0.4607658191942	0.0169453180254023	0.504290285694148
FBpp0200745	Dsec	0.218193857731323	0.292759519195764	0.202322245737254	0.286724377335658
FBpp0200313	Dsec	0.00713797184246164	0.432358199168127	0.0461589999007807	0.514344829088631
FBpp0200746	Dsec	0	0.262472798570167	0.401675773612594	0.335851427817239
FBpp0200312	Dsec	0.00751900022546558	0.485022688494941	0.00743281095287224	0.500025500326721
FBpp0193429	Dsec	0.20810631417057	0.318195513101262	0	0.473698172728168
FBpp0206115	Dsec	0	0.451128473919791	0	0.548871526080209
FBpp0197582	Dsec	0.0107794470497544	0.60699697205197	0	0.382223580898275
FBpp0199324	Dsec	0.127929149023558	0.361815547721111	0.0706991447053062	0.439556158550025
FBpp0197676	Dsec	0.244121987959052	0.315768026191193	0	0.440109985849755
FBpp0197735	Dsec	0.222878750163993	0.255303811741658	0.250036861955138	0.271780576139211
FBpp0198902	Dsec	0.315566942040583	0.00131576536161701	0.431201147416494	0.251916145181306
FBpp0196523	Dsec	0	0.567341197702335	0	0.432658802297665
FBpp0194441	Dsec	0	0	0.343990284117502	0.656009715882498
FBpp0194440	Dsec	0	0.615068743537494	0.022987951127535	0.361943305334971
FBpp0204688	Dsec	0.296833682608079	0.703166317391921	0	0
FBpp0208190	Dsec	0.0892276398433825	0.190683335895038	0.248899103351702	0.471189920909878
FBpp0200208	Dsec	0.127199513978782	0.274806297874142	0.126393212706295	0.471600975440781
FBpp0208218	Dsec	0	1	0	0
FBpp0198917	Dsec	0.0394681423934455	0.376541706391211	0.0670819043115048	0.516908246903839
FBpp0195107	Dsec	0	0	1	0
FBpp0195105	Dsec	0	0.468600364948648	0	0.531399635051352
FBpp0195104	Dsec	0	3.40593022436052e-06	0	0.999996594069776
FBpp0195103	Dsec	0	0	0	1
FBpp0195108	Dsec	0	0	1	0
FBpp0206537	Dsec	0.0382762902218961	0.403287825972957	0.0710975793907084	0.487338304414438
FBpp0206526	Dsec	0	0.550968755529859	0	0.449031244470141
FBpp0203545	Dsec	0.150154971238385	0.362593754081047	0.14856378075036	0.338687493930208
FBpp0201152	Dsec	0.52412633139473	0.271425379076162	0	0.204448289529108
FBpp0197648	Dsec	0	0.502827640132787	0	0.497172359867213
FBpp0197733	Dsec	0	1	0	0
FBpp0195082	Dsec	0.0550543019368853	0.404947723398069	0.0259858814547862	0.514012093210259
FBpp0197669	Dsec	0.1526908941682	0.122568169844771	0.221018944050002	0.503721991937027
FBpp0198436	Dsec	0.201411159463604	0.300556678248859	0.193780622518727	0.30425153976881
FBpp0203522	Dsec	0.298781746582246	0.227759266310676	0.26278651159306	0.210672475514018
FBpp0203523	Dsec	0.23607622343474	0.335034962541689	0.212100106722848	0.216788707300724
FBpp0203524	Dsec	0.0829874759337338	0.283817179448156	0.210934105581409	0.422261239036701
FBpp0195078	Dsec	0	0	0	1
FBpp0208222	Dsec	0.140700248800927	0.352789284210843	0.135362749161193	0.371147717827038
FBpp0208225	Dsec	0.347829830868124	0	0	0.652170169131876
FBpp0192958	Dsec	0.999954508671624	4.54913283764299e-05	0	0
FBpp0208156	Dsec	0.272820093516247	0.22125870954849	0.273942753499025	0.231978443436238
FBpp0197737	Dsec	1.05259032698779e-09	0.577934857035924	2.54034151517545e-08	0.42206511650807
FBpp0208296	Dsec	0	0.447380937062917	0.0463659087193598	0.506253154217723
FBpp0198920	Dsec	0	1	0	0
FBpp0206083	Dsec	0.0997769812813613	0.192124144774011	0.0678731381272356	0.640225735817392
FBpp0202153	Dsec	0.0577649245225961	0.784383410994229	0.0361884727965097	0.121663191686665
FBpp0200795	Dsec	0.614234940711271	0	0.109279888737604	0.276485170551125
FBpp0198345	Dsec	0.0594802802878232	0.49172782138077	0.020819662968329	0.427972235363078
FBpp0198344	Dsec	0.254196241930752	0.220535629763307	0.241869890267007	0.283398238038934
FBpp0193194	Dsec	1	0	0	0
FBpp0195079	Dsec	0.140628702787748	0.468536751807489	0.0594210332665703	0.331413512138192
FBpp0197645	Dsec	0.315566942040583	0.00131576536161701	0.431201147416494	0.251916145181306
FBpp0195088	Dsec	0	0	0	1
FBpp0192591	Dsec	0.0318029471827637	0.515852121726323	0.0158647339482317	0.436480197142681
FBpp0192592	Dsec	0.210389513195707	0.288787316155069	0.222193044340678	0.278630126308546
FBpp0192590	Dsec	0.0884370054713851	0.402404911915344	0.115192371791628	0.393965710821643
FBpp0192593	Dsec	0.136240762338819	0.359671805122638	0.163297217457649	0.340790215080894
FBpp0201232	Dsec	0	0.556547457465302	0	0.443452542534698
FBpp0195109	Dsec	0.245011041872002	0.217784562423874	0.283752187775162	0.253452207928961
FBpp0193432	Dsec	0.521555036316989	0.478444963683011	0	0
FBpp0194760	Dsec	0.181781124238844	0.317206796980654	0.18490458671008	0.316107492070422
FBpp0194761	Dsec	0.199429447415531	0.283786080103662	0.217189780428297	0.299594692052509
FBpp0194759	Dsec	0.215204749215173	0.285325408642242	0.219781144892726	0.27968869724986
FBpp0194762	Dsec	0.156382435923826	0.335021538020184	0.168952586747623	0.339643439308368
FBpp0194763	Dsec	0.18627655030672	0.319245508471413	0.171237933708978	0.323240007512888
FBpp0194758	Dsec	0.106412871908791	0.338223643480021	0.0988813995591279	0.45648208505206
FBpp0194756	Dsec	0.234942747360151	0.263171393482158	0.243365375467699	0.258520483689992
FBpp0194764	Dsec	0.206661797286888	0.281127614393951	0.221433539586445	0.290777048732716
FBpp0194755	Dsec	0.0132033938774599	0.516514513154752	0.0147206044740767	0.455561488493712
FBpp0194753	Dsec	0.00645046686780538	0.45573496181364	0.0066560430101424	0.531158528308412
FBpp0194752	Dsec	0.149922973583565	0.350517147219515	0.185838755099647	0.313721124097273
FBpp0201070	Dsec	0.0738869677587193	0.481945401028591	0.125003478018484	0.319164153194206
FBpp0200260	Dsec	0	0	0	1
FBpp0204909	Dsec	0.357599126302385	0.111546942029476	0.353673287241182	0.177180644426957
FBpp0204913	Dsec	0.0143910617330579	0.44437402006463	0.00570482686811774	0.535530091334195
FBpp0201170	Dsec	0	0	1	0
FBpp0199327	Dsec	0	0	0	1
FBpp0198883	Dsec	0.00234036843198755	0.453707186987707	0.0311803891391324	0.512772055441173
FBpp0202102	Dsec	0	0	0.271392546019412	0.728607453980588
FBpp0203731	Dsec	0.129302667256294	0.410649075015788	0.0486085599004519	0.411439697827466
FBpp0203732	Dsec	0.18347894463518	0.455461883001376	0.178229381226527	0.182829791136917
FBpp0203730	Dsec	0.341710256709216	0.149510778784069	0.262868329675741	0.245910634830975
FBpp0203728	Dsec	0	0.438327210724852	0	0.561672789275148
FBpp0203727	Dsec	0.324942785493769	0.393039918619587	0.0747138497267957	0.207303446159849
FBpp0203733	Dsec	0.2095962798622	0.293634815159076	0.208098304566901	0.288670600411822
FBpp0203726	Dsec	0.0105516218088456	0.47721385986804	0.0105072403935409	0.501727277929573
FBpp0203725	Dsec	0.00339864643709231	0.476614414178731	0.00350689724935362	0.516480042134823
FBpp0203724	Dsec	0.183858858631255	0.305787890486814	0.202378655212344	0.307974595669587
FBpp0203723	Dsec	0.203838736310457	0.302491287042566	0.208356760353856	0.285313216293121
FBpp0203722	Dsec	0.0903366280275556	0.387187081174603	0.131483622905255	0.390992667892587
FBpp0203721	Dsec	0.201113562848235	0.302156938021124	0.208510802107106	0.288218697023534
FBpp0203734	Dsec	0	0	0	1
FBpp0203735	Dsec	0.0414229896511246	0.460589441283047	0.0597096250481363	0.438277944017692
FBpp0203720	Dsec	0	0.515135709524312	0.00408694158565735	0.480777348890031
FBpp0203719	Dsec	0.0043512704793089	0.528311411586577	0	0.467337317934114
FBpp0203717	Dsec	0.00322992149437435	0.497984539409008	0.0061914526963096	0.492594086400308
FBpp0203736	Dsec	0	0.564240572823171	0	0.435759427176829
FBpp0203716	Dsec	0.00358722035049819	0.496339964305622	0	0.500072815343879
FBpp0203715	Dsec	0.0397001498113299	0.48252053404783	0.00294143183092327	0.474837884309917
FBpp0203737	Dsec	0	0.60184466515273	0	0.39815533484727
FBpp0203738	Dsec	0	0.574144013022045	0	0.425855986977955
FBpp0203740	Dsec	0.203127506801143	0.291123658588308	0.215260579356685	0.290488255253864
FBpp0203741	Dsec	0.0100378227514857	0.551199309531449	0.0141999696496917	0.424562898067373
FBpp0203714	Dsec	0.208436602345127	0.285296510313139	0.220096859526396	0.286170027815339
FBpp0203713	Dsec	0.21254615737378	0.28177799075955	0.222596437270907	0.283079414595763
FBpp0203742	Dsec	0.242179352475147	0.255597357169655	0.246682525661305	0.255540764693893
FBpp0203743	Dsec	0.245736563089983	0.253906246729547	0.24773229749943	0.25262489268104
FBpp0203744	Dsec	0.24548525051863	0.254776406169204	0.283392834930285	0.216345508381881
FBpp0203745	Dsec	0.238524538776305	0.298508091430715	0.212034541538986	0.250932828253994
FBpp0200970	Dsec	0.0375134339441529	0.415649745991301	0	0.546836820064546
FBpp0203712	Dsec	0.0147742268233765	0.45813344164448	0.0654158600144159	0.461676471517727
FBpp0203711	Dsec	0.0157400771530878	0.492263180664035	0.0156405903813475	0.47635615180153
FBpp0203710	Dsec	0	0.474817753932056	0.0817915650270589	0.443390681040885
FBpp0203709	Dsec	0.228627327960468	0.275026868321329	0.222786472613877	0.273559331104326
FBpp0203708	Dsec	0.16320644298775	0.341097119791258	0.166615892860621	0.329080544360371
FBpp0203746	Dsec	0.23482659239907	0.264102254979612	0.234379257780194	0.266691894841124
FBpp0203706	Dsec	0.142790517350227	0.352700600152155	0.155293554593252	0.349215327904367
FBpp0203747	Dsec	0.168192714783948	0.320282430188623	0.186551446084126	0.324973408943303
FBpp0203748	Dsec	0.227447220261531	0.272852579009032	0.23161266092725	0.268087539802187
FBpp0203749	Dsec	0.253277611682154	0.246333409925905	0.257703249269047	0.242685729122893
FBpp0203751	Dsec	0.141217669114091	0.352096293161876	0.0682509643682056	0.438435073355828
FBpp0203752	Dsec	0.220592993311694	0.416842708620515	0	0.362564298067791
FBpp0203753	Dsec	0	0.527963147403785	0.157206587656189	0.314830264940026
FBpp0203754	Dsec	0.314107606666087	0	0.288727574851917	0.397164818481996
FBpp0203705	Dsec	0.202571345685922	0.290896398824728	0.217205416726403	0.289326838762947
FBpp0203755	Dsec	0.234575754297719	0.256416914927412	0.25041055704205	0.258596773732819
FBpp0203756	Dsec	0.156035959522237	0.325067010551279	0.197821981765175	0.321075048161309
FBpp0203757	Dsec	0.222094538585156	0.275316565355054	0.227241230878535	0.275347665181255
FBpp0203758	Dsec	0	0.480735073755042	0	0.519264926244959
FBpp0203704	Dsec	0.205051358854766	0.312880952536578	0.179353682318336	0.30271400629032
FBpp0203703	Dsec	0.00709997420495742	0.556729027278784	0.0199872726365949	0.416183725879664
FBpp0203759	Dsec	0.145111150403562	0.345608371509669	0.168177099002964	0.341103379083805
FBpp0203760	Dsec	0.109271643490798	0.397564838166089	0.0316169905565379	0.461546527786576
FBpp0203702	Dsec	0.22623073943905	0.276318423444767	0.226240456806253	0.271210380309929
FBpp0203762	Dsec	0.208794040521446	0.28542412753582	0.223508631775491	0.282273200167242
FBpp0203701	Dsec	0.240948353308773	0.256840601424637	0.241054052112624	0.261156993153966
FBpp0203764	Dsec	0.226737532364166	0.271104898824151	0.229244280079286	0.272913288732397
FBpp0203700	Dsec	0.210167257711646	0.292750431883861	0.209252076074868	0.287830234329626
FBpp0203765	Dsec	0.287395467414741	0.214231342158967	0.281510455778589	0.216862734647703
FBpp0203699	Dsec	0.243587580261796	0.257964279277537	0.241799188928865	0.256648951531801
FBpp0203698	Dsec	0.0942712645594623	0.412727160230954	0.0820182407581017	0.410983334451482
FBpp0203697	Dsec	0.061110765662698	0.431498979249221	0.110702925224712	0.396687329863369
FBpp0203766	Dsec	0	0	0.514499445592086	0.485500554407914
FBpp0203767	Dsec	0.269106284756458	0.21495861182647	0.286955603450096	0.228979499966976
FBpp0203695	Dsec	0.0957840870857013	0.411762604189559	0.0979585375926707	0.394494771132069
FBpp0203694	Dsec	0.214353749074362	0.279829227747882	0.229475727033622	0.276341296144134
FBpp0203693	Dsec	0.206849113407982	0.279101409367031	0.228445543316862	0.285603933908126
FBpp0203692	Dsec	0.223799776477548	0.273943155571343	0.219020816230601	0.283236251720508
FBpp0203768	Dsec	0.22477145361567	0.269100544857957	0.237377141047184	0.268750860479189
FBpp0203691	Dsec	0.230484392625998	0.276175082672063	0.215029121293075	0.278311403408864
FBpp0203769	Dsec	0.20482173525394	0.288303705579798	0.221895485636462	0.284979073529801
FBpp0203690	Dsec	0.230173989347645	0.234155696988398	0.225049768029218	0.31062054563474
FBpp0203770	Dsec	0.0742359481892717	0.420902821556821	0.0958279944843072	0.4090332357696
FBpp0203689	Dsec	0.217709138007787	0.283926063555978	0.214544142665304	0.283820655770931
FBpp0203688	Dsec	0.0356887231563176	0.512086850320404	0.0480497154412658	0.404174711082013
FBpp0203771	Dsec	0	0.536117872629763	0	0.463882127370237
FBpp0203773	Dsec	0.253387009241253	0.312772436411384	0.183887077594844	0.249953476752519
FBpp0203687	Dsec	0.247719698989707	0.240703761185252	0.256273095533943	0.255303444291098
FBpp0203774	Dsec	0.234604617817783	0.261688161266706	0.243011248548916	0.260695972366595
FBpp0203775	Dsec	0.216129067453158	0.290875470985368	0.229263782408021	0.263731679153453
FBpp0203686	Dsec	0.170498745349095	0.287215371447618	0.260414262777934	0.281871620425354
FBpp0203776	Dsec	0.251810674900987	0.260099475589327	0.233529278374486	0.2545605711352
FBpp0203777	Dsec	0.163745847627087	0.333496488705524	0.180281620463273	0.322476043204116
FBpp0203778	Dsec	0.114942192072921	0.40174894390779	0.0376292385387578	0.445679625480531
FBpp0203779	Dsec	0.0324906570018655	0.630874193578886	0.0624090812028501	0.274226068216398
FBpp0203780	Dsec	0.0949031677736377	0.373976473229586	0.189122851534359	0.341997507462418
FBpp0203781	Dsec	0.201326043586313	0.305385178800194	0.209960935290512	0.283327842322981
FBpp0203682	Dsec	0.235593738929784	0.256070995732563	0.246980859652359	0.261354405685293
FBpp0203681	Dsec	0.232346468877175	0.264678243720391	0.228959392478609	0.274015894923825
FBpp0203782	Dsec	0.224958523347309	0.267587892126456	0.237485332661062	0.269968251865173
FBpp0203680	Dsec	0.204752724306734	0.294787090420044	0.204195652586965	0.296264532686257
FBpp0203784	Dsec	0.226027545922446	0.271279715080626	0.22864872626015	0.274044012736778
FBpp0203679	Dsec	0.231416043153607	0.265926923664977	0.239361687357671	0.263295345823745
FBpp0203785	Dsec	0.281632053590961	0.232521801907671	0.241648384864145	0.244197759637223
FBpp0203676	Dsec	0.210509010572726	0.301431020614667	0.212706202652254	0.275353766160352
FBpp0203787	Dsec	0.272697147767733	0.233366168344458	0.252396688398572	0.241539995489238
FBpp0203788	Dsec	0	0	0	1
FBpp0203674	Dsec	0.18510642118379	0.28972411480799	0.231802555844571	0.293366908163649
FBpp0203673	Dsec	0.0225932306570095	0.476267477830773	0.0386725475609969	0.46246674395122
FBpp0203791	Dsec	0.190392130808027	0.312588511190748	0.197594614625566	0.29942474337566
FBpp0203670	Dsec	0.140031666548947	0.378277914202856	0.132314981186688	0.349375438061509
FBpp0203669	Dsec	0.0136424949362591	0.482748507378426	0.0134862572974507	0.490122740387864
FBpp0203668	Dsec	0.201795829961874	0.284722022291399	0.22822369886915	0.285258448877577
FBpp0203794	Dsec	0.257477871562311	0.250291125440794	0.226714166798735	0.26551683619816
FBpp0203667	Dsec	0.224889061392757	0.27960236788788	0.2149121507524	0.280596419966963
FBpp0203795	Dsec	0.222209426224193	0.272286711068028	0.233923123829027	0.271580738878752
FBpp0203666	Dsec	0.218714349994553	0.280452424538184	0.233977002844973	0.266856222622291
FBpp0203796	Dsec	0.221751860335403	0.281043827957016	0.225144137340476	0.272060174367104
FBpp0203665	Dsec	0.149607863817728	0.33188728506379	0.160036514951788	0.358468336166695
FBpp0203664	Dsec	0.22316651285853	0.280967027151966	0.223050572392514	0.27281588759699
FBpp0203663	Dsec	0	0.52560652332658	0.0172921496321914	0.457101327041228
FBpp0203662	Dsec	0.0250926025511579	0.451151222829833	0.00384369764383155	0.519912476975178
FBpp0203797	Dsec	0.218382633025766	0.28375561312485	0.220659962293558	0.277201791555826
FBpp0203798	Dsec	0.119651568093145	0.367343439679224	0.143923253285325	0.369081738942306
FBpp0203661	Dsec	0.206342889820002	0.286656076413544	0.217608980309219	0.289392053457234
FBpp0203799	Dsec	0.212425760317721	0.279532768403437	0.226860332421218	0.281181138857625
FBpp0203660	Dsec	0.0692852994285971	0.436646961494779	0.0590135134556432	0.435054225620981
FBpp0203800	Dsec	0.179062324110517	0.295380817613212	0.22590956100156	0.299647297274711
FBpp0203659	Dsec	0.0647193852475415	0.449388798528992	0.0172231495098343	0.468668666713633
FBpp0203801	Dsec	0.222078591695295	0.277913117496297	0.249756563489275	0.250251727319132
FBpp0203802	Dsec	0.262626469871597	0.246983486087596	0.254713612795117	0.235676431245691
FBpp0203803	Dsec	0.182218822579481	0.313273086529569	0.140168969798132	0.364339121092819
FBpp0203805	Dsec	0.183603610616336	0.312206750102485	0.198261999006693	0.305927640274486
FBpp0203658	Dsec	0.223418712113289	0.276106266059378	0.22715120423558	0.273323817591754
FBpp0203806	Dsec	0.209575914109556	0.278551002749574	0.222056704391173	0.289816378749697
FBpp0203657	Dsec	0.0559118868915461	0.419960604758865	0.0739173079580022	0.450210200391587
FBpp0203656	Dsec	0	0.301518129787256	0.251707547495986	0.446774322716758
